PC1,PC2,Cluster_OPTICS
-1.202771746387314,2.1517144843414515,-1
2.379383035028109,0.992034581448042,-1
-0.9843934937893184,-2.291597912497231,-1
0.2084611899274724,-0.5214471866540489,-1
-0.3596668556877208,0.8434364926126708,-1
-0.4441271733508407,-0.1401416166671116,-1
-0.2799024361431623,2.21886875884661,-1
-0.7575806156745555,2.21085031266084,-1
0.4141384293002972,0.0837768913909349,-1
0.7046281918548813,-0.2100884966161598,-1
-1.0251292663842408,1.3099050506501282,-1
-0.7203094535186841,-1.1040292271572285,-1
-0.8209660388798968,0.4185804776273192,-1
-0.7825386711556591,1.546277524572416,-1
-1.42480932241425,-0.912535919236644,-1
-0.1083827996672224,1.4293934891349391,-1
0.1066550425454633,-0.2534047455537326,-1
2.7073462610151964,1.0160497033011826,-1
-1.0492250714517286,-0.2228657608492783,-1
1.181382907108817,-1.5034133416897404,-1
1.730144177187818,-1.5569186787831313,-1
2.8374288501229694,0.4664100748727584,-1
-0.4456209389845375,0.6908438168052746,-1
0.4118851941412606,1.0902303195744916,-1
-0.0333872426825151,1.2341384185447208,-1
-0.8121758672119691,0.4307909049292044,-1
1.8525197559710311,-0.8504501144017989,-1
0.5604453246472835,-1.485443802306288,-1
0.5389240450837045,-0.6027479241964182,-1
-0.7788043398194752,1.0176301509742414,-1
1.109618070513485,-0.7070783311090453,-1
-0.2283783619168222,-1.335295771060069,-1
0.0152927891623773,-1.1729700123792348,-1
0.4255765660729141,-0.3390654368697938,-1
0.9027452444929134,-0.3934882471744752,-1
-0.2764008961298728,-0.0713914220783656,-1
-0.3202525679164437,1.040451696771012,-1
-0.2059141252239863,-0.584955026370241,-1
0.2116887554607068,0.0619255033066162,-1
-0.5032271729122555,-0.3928655703745658,-1
0.9648999293821352,0.1793542361606277,-1
-1.643231901517039,0.3505631591189574,-1
-1.22783505843375,0.6696023742959386,-1
3.436550598470797,-1.2753596230746735,-1
-1.0033935896227857,-0.7921875223198559,-1
-1.1882707922165654,-1.1604071929289648,-1
-0.5195535808606605,-0.1731165770330441,-1
-1.168475316226593,-0.977889691893418,-1
0.2785061631457684,-0.4400207361872387,-1
0.1408801448465577,-1.5217729248710574,-1
-0.8661498715126947,-1.9813979277760876,-1
0.1583282802942326,1.3469374349992371,-1
0.2203716886378423,0.0779760416019543,-1
-0.3169094222226897,-0.5456011453297076,-1
-0.4472408865974355,-0.1306820555925181,-1
-0.1308678319582326,-0.3238232547717835,-1
0.5383990891753312,0.8487614754986219,-1
0.3470129941935889,-1.3282016825541096,-1
-0.0493030463405914,-0.6454166416977857,-1
3.113735046541252,-0.6280268870127297,-1
3.34839581837377,0.7610330420204402,-1
-0.4992110005857796,-1.147670296976108,-1
2.814829416181929,-0.5549808347459388,-1
3.442429154149168,-0.9414284233430064,-1
1.013490443261977,-0.0270288617095824,-1
-0.0693986832419736,-0.0943834382899594,-1
-0.1033900253090863,0.4541853930114028,-1
-0.4255162070304435,-0.029934054670652,-1
-0.1537056635834504,0.2332197693999409,-1
1.7867770937557104,-0.4030026873552904,-1
-1.455734228576108,-0.2508483791996512,-1
0.0185366426592844,1.10400924726898,-1
-0.6075499166061664,-0.2205517389392,-1
0.3660178814648602,1.0138726679941858,-1
-0.2096458010354342,-0.093562805595985,-1
-1.7170002088770553,-1.405056491641529,-1
0.0564933409881182,-1.8674676256958096,-1
-0.3452859893119936,0.391470917874294,-1
0.0937724494379348,-1.3231551747583965,-1
-1.0633117968963255,-1.5287154453295722,-1
-0.9168852091300996,0.0666851702645792,-1
-1.0456856444616218,0.7995768919530091,-1
-0.7342440145723192,-1.937784277648192,-1
-1.0044162162813963,1.6015972728659231,-1
